Study Name	Ge_thermal
8.180000E-8	-6.067251E-3
8.185000E-8	-6.067251E-3
8.190000E-8	-6.070677E-3
8.195000E-8	-6.087807E-3
8.200000E-8	-6.128917E-3
8.205000E-8	-6.187158E-3
8.210000E-8	-6.248824E-3
8.215000E-8	-6.303638E-3
8.220000E-8	-6.375581E-3
8.225000E-8	-6.468081E-3
8.230000E-8	-6.546876E-3
8.235000E-8	-6.615394E-3
8.240000E-8	-6.697615E-3
8.245000E-8	-6.779837E-3
8.250000E-8	-6.841503E-3
8.255000E-8	-6.886039E-3
8.260000E-8	-6.927150E-3
8.265000E-8	-6.964835E-3
8.270000E-8	-6.981964E-3
8.275000E-8	-6.995668E-3
8.280000E-8	-7.009371E-3
8.285000E-8	-7.023075E-3
8.290000E-8	-7.047056E-3
8.295000E-8	-7.077889E-3
8.300000E-8	-7.112148E-3
8.305000E-8	-7.149833E-3
8.310000E-8	-7.187517E-3
8.315000E-8	-7.232054E-3
8.320000E-8	-7.286868E-3
8.325000E-8	-7.327979E-3
8.330000E-8	-7.334831E-3
8.335000E-8	-7.334831E-3
8.340000E-8	-7.348534E-3
8.345000E-8	-7.345108E-3
8.350000E-8	-7.307424E-3
8.355000E-8	-7.262887E-3
8.360000E-8	-7.225202E-3
8.365000E-8	-7.170388E-3
8.370000E-8	-7.105296E-3
8.375000E-8	-7.050482E-3
8.380000E-8	-6.999093E-3
8.385000E-8	-6.944279E-3
8.390000E-8	-6.903169E-3
8.395000E-8	-6.868910E-3
8.400000E-8	-6.834651E-3
8.405000E-8	-6.810670E-3
8.410000E-8	-6.793540E-3
8.415000E-8	-6.769559E-3
8.420000E-8	-6.731874E-3
8.425000E-8	-6.683912E-3
8.430000E-8	-6.618820E-3
8.435000E-8	-6.536598E-3
8.440000E-8	-6.454377E-3
8.445000E-8	-6.368730E-3
8.450000E-8	-6.259101E-3
8.455000E-8	-6.135769E-3
8.460000E-8	-6.019289E-3
8.465000E-8	-5.919938E-3
8.470000E-8	-5.817161E-3
8.475000E-8	-5.714385E-3
8.480000E-8	-5.639015E-3
8.485000E-8	-5.594479E-3
8.490000E-8	-5.556794E-3
8.495000E-8	-5.539664E-3
8.500000E-8	-5.553368E-3
8.505000E-8	-5.580775E-3
8.510000E-8	-5.611608E-3
8.515000E-8	-5.666422E-3
8.520000E-8	-5.738366E-3
8.525000E-8	-5.806884E-3
8.530000E-8	-5.858272E-3
8.535000E-8	-5.913086E-3
8.540000E-8	-5.967901E-3
8.545000E-8	-6.002159E-3
8.550000E-8	-6.019289E-3
8.555000E-8	-6.036418E-3
8.560000E-8	-6.039844E-3
8.565000E-8	-6.032992E-3
8.570000E-8	-6.036418E-3
8.575000E-8	-6.056974E-3
8.580000E-8	-6.101510E-3
8.585000E-8	-6.170028E-3
8.590000E-8	-6.241972E-3
8.595000E-8	-6.317341E-3
8.600000E-8	-6.416692E-3
8.605000E-8	-6.529747E-3
8.610000E-8	-6.629097E-3
8.615000E-8	-6.707893E-3
8.620000E-8	-6.786688E-3
8.625000E-8	-6.862058E-3
8.630000E-8	-6.899743E-3
8.635000E-8	-6.913446E-3
8.640000E-8	-6.920298E-3
8.645000E-8	-6.937427E-3
8.650000E-8	-6.951131E-3
8.655000E-8	-6.961409E-3
8.660000E-8	-6.988816E-3
8.665000E-8	-7.026501E-3
8.670000E-8	-7.053908E-3
8.675000E-8	-7.084741E-3
8.680000E-8	-7.136129E-3
8.685000E-8	-7.173814E-3
8.690000E-8	-7.180666E-3
8.695000E-8	-7.177240E-3
8.700000E-8	-7.153259E-3
8.705000E-8	-7.095018E-3
8.710000E-8	-7.016223E-3
8.715000E-8	-6.954557E-3
8.720000E-8	-6.889465E-3
8.725000E-8	-6.807244E-3
8.730000E-8	-6.731874E-3
8.735000E-8	-6.670208E-3
8.740000E-8	-6.611968E-3
8.745000E-8	-6.564005E-3
8.750000E-8	-6.516043E-3
8.755000E-8	-6.464655E-3
8.760000E-8	-6.413266E-3
8.765000E-8	-6.379007E-3
8.770000E-8	-6.358452E-3
8.775000E-8	-6.324193E-3
8.780000E-8	-6.283082E-3
8.785000E-8	-6.262527E-3
8.790000E-8	-6.241972E-3
8.795000E-8	-6.221416E-3
8.800000E-8	-6.224842E-3
8.805000E-8	-6.221416E-3
8.810000E-8	-6.197435E-3
8.815000E-8	-6.183732E-3
8.820000E-8	-6.176880E-3
8.825000E-8	-6.135769E-3
8.830000E-8	-6.060400E-3
8.835000E-8	-5.967901E-3
8.840000E-8	-5.868550E-3
8.845000E-8	-5.762347E-3
8.850000E-8	-5.659570E-3
8.855000E-8	-5.567071E-3
8.860000E-8	-5.501979E-3
8.865000E-8	-5.464295E-3
8.870000E-8	-5.447165E-3
8.875000E-8	-5.491702E-3
8.880000E-8	-5.584201E-3
8.885000E-8	-5.662996E-3
8.890000E-8	-5.741792E-3
8.895000E-8	-5.854846E-3
8.900000E-8	-5.971326E-3
8.905000E-8	-6.060400E-3
8.910000E-8	-6.135769E-3
8.915000E-8	-6.190583E-3
8.920000E-8	-6.221416E-3
8.925000E-8	-6.248824E-3
8.930000E-8	-6.245398E-3
8.935000E-8	-6.214565E-3
8.940000E-8	-6.194009E-3
8.945000E-8	-6.173454E-3
8.950000E-8	-6.149473E-3
8.955000E-8	-6.163176E-3
8.960000E-8	-6.214565E-3
8.965000E-8	-6.248824E-3
8.970000E-8	-6.279657E-3
8.975000E-8	-6.344748E-3
8.980000E-8	-6.413266E-3
8.985000E-8	-6.457803E-3
8.990000E-8	-6.512617E-3
8.995000E-8	-6.574283E-3
9.000000E-8	-6.611968E-3
9.005000E-8	-6.629097E-3
9.010000E-8	-6.635949E-3
9.015000E-8	-6.625671E-3
9.020000E-8	-6.611968E-3
9.025000E-8	-6.598264E-3
9.030000E-8	-6.577709E-3
9.035000E-8	-6.564005E-3
9.040000E-8	-6.560580E-3
9.045000E-8	-6.567431E-3
9.050000E-8	-6.584561E-3
9.055000E-8	-6.611968E-3
9.060000E-8	-6.618820E-3
9.065000E-8	-6.622246E-3
9.070000E-8	-6.632523E-3
9.075000E-8	-6.629097E-3
9.080000E-8	-6.608542E-3
9.085000E-8	-6.574283E-3
9.090000E-8	-6.512617E-3
9.095000E-8	-6.423544E-3
9.100000E-8	-6.327619E-3
9.105000E-8	-6.238546E-3
9.110000E-8	-6.135769E-3
9.115000E-8	-6.012437E-3
9.120000E-8	-5.895957E-3
9.125000E-8	-5.789754E-3
9.130000E-8	-5.690403E-3
9.135000E-8	-5.601330E-3
9.140000E-8	-5.529387E-3
9.145000E-8	-5.481424E-3
9.150000E-8	-5.440313E-3
9.155000E-8	-5.409480E-3
9.160000E-8	-5.409480E-3
9.165000E-8	-5.457443E-3
9.170000E-8	-5.515683E-3
9.175000E-8	-5.553368E-3
9.180000E-8	-5.601330E-3
9.185000E-8	-5.673274E-3
9.190000E-8	-5.721236E-3
9.195000E-8	-5.758921E-3
9.200000E-8	-5.800032E-3
9.205000E-8	-5.830865E-3
9.210000E-8	-5.834291E-3
9.215000E-8	-5.837717E-3
9.220000E-8	-5.847994E-3
9.225000E-8	-5.837717E-3
9.230000E-8	-5.817161E-3
9.235000E-8	-5.824013E-3
9.240000E-8	-5.837717E-3
9.245000E-8	-5.847994E-3
9.250000E-8	-5.878827E-3
9.255000E-8	-5.926790E-3
9.260000E-8	-5.967901E-3
9.265000E-8	-6.012437E-3
9.270000E-8	-6.056974E-3
9.275000E-8	-6.070677E-3
9.280000E-8	-6.063825E-3
9.285000E-8	-6.056974E-3
9.290000E-8	-6.022715E-3
9.295000E-8	-5.954197E-3
9.300000E-8	-5.906235E-3
9.305000E-8	-5.868550E-3
9.310000E-8	-5.796606E-3
9.315000E-8	-5.724662E-3
9.320000E-8	-5.690403E-3
9.325000E-8	-5.666422E-3
9.330000E-8	-5.652719E-3
9.335000E-8	-5.669848E-3
9.340000E-8	-5.714385E-3
9.345000E-8	-5.779477E-3
9.350000E-8	-5.858272E-3
9.355000E-8	-5.937068E-3
9.360000E-8	-6.002159E-3
9.365000E-8	-6.060400E-3
9.370000E-8	-6.111788E-3
9.375000E-8	-6.128917E-3
9.380000E-8	-6.122066E-3
9.385000E-8	-6.108362E-3
9.390000E-8	-6.070677E-3
9.395000E-8	-6.009011E-3
9.400000E-8	-5.933642E-3
9.405000E-8	-5.854846E-3
9.410000E-8	-5.789754E-3
9.415000E-8	-5.745218E-3
9.420000E-8	-5.700681E-3
9.425000E-8	-5.659570E-3
9.430000E-8	-5.635589E-3
9.435000E-8	-5.621886E-3
9.440000E-8	-5.615034E-3
9.445000E-8	-5.615034E-3
9.450000E-8	-5.608182E-3
9.455000E-8	-5.594479E-3
9.460000E-8	-5.587627E-3
9.465000E-8	-5.577349E-3
9.470000E-8	-5.553368E-3
9.475000E-8	-5.536238E-3
9.480000E-8	-5.529387E-3
9.485000E-8	-5.515683E-3
9.490000E-8	-5.508831E-3
9.495000E-8	-5.522535E-3
9.500000E-8	-5.539664E-3
9.505000E-8	-5.553368E-3
9.510000E-8	-5.560220E-3
9.515000E-8	-5.543090E-3
9.520000E-8	-5.498554E-3
9.525000E-8	-5.454017E-3
9.530000E-8	-5.402629E-3
9.535000E-8	-5.330685E-3
9.540000E-8	-5.241612E-3
9.545000E-8	-5.159390E-3
9.550000E-8	-5.080595E-3
9.555000E-8	-5.018929E-3
9.560000E-8	-5.001800E-3
9.565000E-8	-5.012077E-3
9.570000E-8	-5.025781E-3
9.575000E-8	-5.056614E-3
9.580000E-8	-5.128557E-3
9.585000E-8	-5.221057E-3
9.590000E-8	-5.299852E-3
9.595000E-8	-5.371796E-3
9.600000E-8	-5.450591E-3
9.605000E-8	-5.519109E-3
9.610000E-8	-5.584201E-3
9.615000E-8	-5.649293E-3
9.620000E-8	-5.697255E-3
9.625000E-8	-5.731514E-3
9.630000E-8	-5.772625E-3
9.635000E-8	-5.796606E-3
9.640000E-8	-5.793180E-3
9.645000E-8	-5.786328E-3
9.650000E-8	-5.800032E-3
9.655000E-8	-5.800032E-3
9.660000E-8	-5.769199E-3
9.665000E-8	-5.741792E-3
9.670000E-8	-5.734940E-3
9.675000E-8	-5.731514E-3
9.680000E-8	-5.738366E-3
9.685000E-8	-5.755495E-3
9.690000E-8	-5.772625E-3
9.695000E-8	-5.803458E-3
9.700000E-8	-5.854846E-3
9.705000E-8	-5.916512E-3
9.710000E-8	-5.950771E-3
9.715000E-8	-5.974752E-3
9.720000E-8	-6.002159E-3
9.725000E-8	-6.009011E-3
9.730000E-8	-5.985030E-3
9.735000E-8	-5.950771E-3
9.740000E-8	-5.913086E-3
9.745000E-8	-5.854846E-3
9.750000E-8	-5.776051E-3
9.755000E-8	-5.697255E-3
9.760000E-8	-5.615034E-3
9.765000E-8	-5.532813E-3
9.770000E-8	-5.457443E-3
9.775000E-8	-5.395777E-3
9.780000E-8	-5.347814E-3
9.785000E-8	-5.303278E-3
9.790000E-8	-5.262167E-3
9.795000E-8	-5.231334E-3
9.800000E-8	-5.214205E-3
9.805000E-8	-5.197075E-3
9.810000E-8	-5.186798E-3
9.815000E-8	-5.183372E-3
9.820000E-8	-5.176520E-3
9.825000E-8	-5.159390E-3
9.830000E-8	-5.135409E-3
9.835000E-8	-5.118280E-3
9.840000E-8	-5.111428E-3
9.845000E-8	-5.090873E-3
9.850000E-8	-5.056614E-3
9.855000E-8	-5.025781E-3
9.860000E-8	-5.025781E-3
9.865000E-8	-5.036058E-3
9.870000E-8	-5.032633E-3
9.875000E-8	-5.015503E-3
9.880000E-8	-5.015503E-3
9.885000E-8	-5.018929E-3
9.890000E-8	-5.018929E-3
9.895000E-8	-5.025781E-3
9.900000E-8	-5.039484E-3
9.905000E-8	-5.039484E-3
9.910000E-8	-5.039484E-3
9.915000E-8	-5.046336E-3
9.920000E-8	-5.053188E-3
9.925000E-8	-5.070317E-3
9.930000E-8	-5.101150E-3
9.935000E-8	-5.114854E-3
9.940000E-8	-5.118280E-3
9.945000E-8	-5.149113E-3
9.950000E-8	-5.176520E-3
9.955000E-8	-5.193649E-3
9.960000E-8	-5.217631E-3
9.965000E-8	-5.231334E-3
9.970000E-8	-5.207353E-3
9.975000E-8	-5.190224E-3
9.980000E-8	-5.197075E-3
9.985000E-8	-5.186798E-3
9.990000E-8	-5.169668E-3
9.995000E-8	-5.179946E-3
1.000000E-7	-5.193649E-3
1.000500E-7	-5.197075E-3
1.001000E-7	-5.217631E-3
1.001500E-7	-5.258741E-3
1.002000E-7	-5.289574E-3
1.002500E-7	-5.310130E-3
1.003000E-7	-5.340963E-3
1.003500E-7	-5.361518E-3
1.004000E-7	-5.361518E-3
1.004500E-7	-5.351240E-3
1.005000E-7	-5.337537E-3
1.005500E-7	-5.334111E-3
1.006000E-7	-5.320407E-3
1.006500E-7	-5.293000E-3
1.007000E-7	-5.265593E-3
1.007500E-7	-5.258741E-3
1.008000E-7	-5.262167E-3
1.008500E-7	-5.258741E-3
1.009000E-7	-5.251890E-3
1.009500E-7	-5.248464E-3
1.010000E-7	-5.234760E-3
1.010500E-7	-5.207353E-3
1.011000E-7	-5.173094E-3
1.011500E-7	-5.128557E-3
1.012000E-7	-5.066891E-3
1.012500E-7	-5.012077E-3
1.013000E-7	-4.970967E-3
1.013500E-7	-4.919578E-3
1.014000E-7	-4.854486E-3
1.014500E-7	-4.803098E-3
1.015000E-7	-4.782543E-3
1.015500E-7	-4.772265E-3
1.016000E-7	-4.772265E-3
1.016500E-7	-4.772265E-3
1.017000E-7	-4.768839E-3
1.017500E-7	-4.761987E-3
1.018000E-7	-4.751710E-3
1.018500E-7	-4.751710E-3
1.019000E-7	-4.758561E-3
1.019500E-7	-4.761987E-3
1.020000E-7	-4.768839E-3
1.020500E-7	-4.785968E-3
1.021000E-7	-4.803098E-3
1.021500E-7	-4.827079E-3
1.022000E-7	-4.864764E-3
1.022500E-7	-4.885319E-3
1.023000E-7	-4.868190E-3
1.023500E-7	-4.851060E-3
1.024000E-7	-4.854486E-3
1.024500E-7	-4.844209E-3
1.025000E-7	-4.816801E-3
1.025500E-7	-4.789394E-3
1.026000E-7	-4.755135E-3
1.026500E-7	-4.717451E-3
1.027000E-7	-4.693469E-3
1.027500E-7	-4.679766E-3
1.028000E-7	-4.662636E-3
1.028500E-7	-4.655785E-3
1.029000E-7	-4.642081E-3
1.029500E-7	-4.628378E-3
1.030000E-7	-4.645507E-3
1.030500E-7	-4.686618E-3
1.031000E-7	-4.714025E-3
1.031500E-7	-4.724302E-3
1.032000E-7	-4.751710E-3
1.032500E-7	-4.772265E-3
1.033000E-7	-4.792820E-3
1.033500E-7	-4.827079E-3
1.034000E-7	-4.861338E-3
1.034500E-7	-4.875042E-3
1.035000E-7	-4.881893E-3
1.035500E-7	-4.892171E-3
1.036000E-7	-4.878468E-3
1.036500E-7	-4.847634E-3
1.037000E-7	-4.809950E-3
1.037500E-7	-4.755135E-3
1.038000E-7	-4.703747E-3
1.038500E-7	-4.679766E-3
1.039000E-7	-4.666062E-3
1.039500E-7	-4.652359E-3
1.040000E-7	-4.666062E-3
1.040500E-7	-4.690044E-3
1.041000E-7	-4.696895E-3
1.041500E-7	-4.717451E-3
1.042000E-7	-4.765413E-3
1.042500E-7	-4.813376E-3
1.043000E-7	-4.864764E-3
1.043500E-7	-4.916152E-3
1.044000E-7	-4.950411E-3
1.044500E-7	-4.981244E-3
1.045000E-7	-5.022355E-3
1.045500E-7	-5.056614E-3
1.046000E-7	-5.056614E-3
1.046500E-7	-5.060040E-3
1.047000E-7	-5.066891E-3
1.047500E-7	-5.053188E-3
1.048000E-7	-5.022355E-3
1.048500E-7	-4.994948E-3
1.049000E-7	-4.957263E-3
1.049500E-7	-4.902449E-3
1.050000E-7	-4.840783E-3
1.050500E-7	-4.785968E-3
1.051000E-7	-4.748284E-3
1.051500E-7	-4.717451E-3
1.052000E-7	-4.696895E-3
1.052500E-7	-4.690044E-3
1.053000E-7	-4.679766E-3
1.053500E-7	-4.672914E-3
1.054000E-7	-4.683192E-3
1.054500E-7	-4.696895E-3
1.055000E-7	-4.703747E-3
1.055500E-7	-4.696895E-3
1.056000E-7	-4.686618E-3
1.056500E-7	-4.666062E-3
1.057000E-7	-4.642081E-3
1.057500E-7	-4.614674E-3
1.058000E-7	-4.583841E-3
1.058500E-7	-4.549582E-3
1.059000E-7	-4.518749E-3
1.059500E-7	-4.491342E-3
1.060000E-7	-4.487916E-3
1.060500E-7	-4.501620E-3
1.061000E-7	-4.515323E-3
1.061500E-7	-4.546156E-3
1.062000E-7	-4.607822E-3
1.062500E-7	-4.672914E-3
1.063000E-7	-4.744858E-3
1.063500E-7	-4.833931E-3
1.064000E-7	-4.919578E-3
1.064500E-7	-4.981244E-3
1.065000E-7	-5.032633E-3
1.065500E-7	-5.094299E-3
1.066000E-7	-5.138835E-3
1.066500E-7	-5.149113E-3
1.067000E-7	-5.142261E-3
1.067500E-7	-5.131983E-3
1.068000E-7	-5.118280E-3
1.068500E-7	-5.090873E-3
1.069000E-7	-5.053188E-3
1.069500E-7	-5.012077E-3
1.070000E-7	-4.967541E-3
1.070500E-7	-4.933282E-3
1.071000E-7	-4.899023E-3
1.071500E-7	-4.861338E-3
1.072000E-7	-4.840783E-3
1.072500E-7	-4.830505E-3
1.073000E-7	-4.827079E-3
1.073500E-7	-4.823653E-3
1.074000E-7	-4.823653E-3
1.074500E-7	-4.820227E-3
1.075000E-7	-4.820227E-3
1.075500E-7	-4.827079E-3
1.076000E-7	-4.827079E-3
1.076500E-7	-4.809950E-3
1.077000E-7	-4.792820E-3
1.077500E-7	-4.785968E-3
1.078000E-7	-4.765413E-3
1.078500E-7	-4.741432E-3
1.079000E-7	-4.727728E-3
1.079500E-7	-4.724302E-3
1.080000E-7	-4.717451E-3
1.080500E-7	-4.703747E-3
1.081000E-7	-4.683192E-3
1.081500E-7	-4.655785E-3
1.082000E-7	-4.628378E-3
1.082500E-7	-4.597545E-3
1.083000E-7	-4.563286E-3
1.083500E-7	-4.532453E-3
1.084000E-7	-4.511897E-3
1.084500E-7	-4.501620E-3
1.085000E-7	-4.501620E-3
1.085500E-7	-4.508471E-3
1.086000E-7	-4.525601E-3
1.086500E-7	-4.563286E-3
1.087000E-7	-4.587267E-3
1.087500E-7	-4.580415E-3
1.088000E-7	-4.583841E-3
1.088500E-7	-4.607822E-3
1.089000E-7	-4.604396E-3
1.089500E-7	-4.573563E-3
1.090000E-7	-4.553008E-3
1.090500E-7	-4.529027E-3
1.091000E-7	-4.491342E-3
1.091500E-7	-4.470787E-3
1.092000E-7	-4.457083E-3
1.092500E-7	-4.439954E-3
1.093000E-7	-4.439954E-3
1.093500E-7	-4.453657E-3
1.094000E-7	-4.460509E-3
1.094500E-7	-4.470787E-3
1.095000E-7	-4.491342E-3
1.095500E-7	-4.518749E-3
1.096000E-7	-4.546156E-3
1.096500E-7	-4.576989E-3
1.097000E-7	-4.624952E-3
1.097500E-7	-4.662636E-3
1.098000E-7	-4.686618E-3
1.098500E-7	-4.717451E-3
1.099000E-7	-4.755135E-3
1.099500E-7	-4.772265E-3
1.100000E-7	-4.782543E-3
1.100500E-7	-4.785968E-3
1.101000E-7	-4.761987E-3
1.101500E-7	-4.717451E-3
1.102000E-7	-4.686618E-3
1.102500E-7	-4.662636E-3
1.103000E-7	-4.611248E-3
1.103500E-7	-4.566712E-3
1.104000E-7	-4.549582E-3
1.104500E-7	-4.539304E-3
1.105000E-7	-4.535878E-3
1.105500E-7	-4.546156E-3
1.106000E-7	-4.559860E-3
1.106500E-7	-4.573563E-3
1.107000E-7	-4.590693E-3
1.107500E-7	-4.618100E-3
1.108000E-7	-4.655785E-3
1.108500E-7	-4.693469E-3
1.109000E-7	-4.710599E-3
1.109500E-7	-4.720877E-3
1.110000E-7	-4.741432E-3
1.110500E-7	-4.765413E-3
1.111000E-7	-4.772265E-3
1.111500E-7	-4.772265E-3
1.112000E-7	-4.765413E-3
1.112500E-7	-4.755135E-3
1.113000E-7	-4.741432E-3
1.113500E-7	-4.707173E-3
1.114000E-7	-4.652359E-3
1.114500E-7	-4.597545E-3
1.115000E-7	-4.539304E-3
1.115500E-7	-4.457083E-3
1.116000E-7	-4.378288E-3
1.116500E-7	-4.299492E-3
1.117000E-7	-4.206993E-3
1.117500E-7	-4.124772E-3
1.118000E-7	-4.073383E-3
1.118500E-7	-4.039124E-3
1.119000E-7	-4.015143E-3
1.119500E-7	-4.015143E-3
1.120000E-7	-4.032273E-3
1.120500E-7	-4.059680E-3
1.121000E-7	-4.114494E-3
1.121500E-7	-4.183012E-3
1.122000E-7	-4.241252E-3
1.122500E-7	-4.292640E-3
1.123000E-7	-4.347455E-3
1.123500E-7	-4.385139E-3
1.124000E-7	-4.402269E-3
1.124500E-7	-4.388565E-3
1.125000E-7	-4.330325E-3
1.125500E-7	-4.275511E-3
1.126000E-7	-4.237826E-3
1.126500E-7	-4.186438E-3
1.127000E-7	-4.114494E-3
1.127500E-7	-4.069957E-3
1.128000E-7	-4.063106E-3
1.128500E-7	-4.059680E-3
1.129000E-7	-4.063106E-3
1.129500E-7	-4.093939E-3
1.130000E-7	-4.145327E-3
1.130500E-7	-4.196715E-3
1.131000E-7	-4.217271E-3
1.131500E-7	-4.217271E-3
1.132000E-7	-4.248104E-3
1.132500E-7	-4.278937E-3
1.133000E-7	-4.265233E-3
1.133500E-7	-4.241252E-3
1.134000E-7	-4.241252E-3
1.134500E-7	-4.244678E-3
1.135000E-7	-4.237826E-3
1.135500E-7	-4.244678E-3
1.136000E-7	-4.282363E-3
1.136500E-7	-4.337177E-3
1.137000E-7	-4.385139E-3
1.137500E-7	-4.429676E-3
1.138000E-7	-4.470787E-3
1.138500E-7	-4.501620E-3
1.139000E-7	-4.518749E-3
1.139500E-7	-4.522175E-3
1.140000E-7	-4.515323E-3
1.140500E-7	-4.474212E-3
1.141000E-7	-4.422824E-3
1.141500E-7	-4.381713E-3
1.142000E-7	-4.340603E-3
1.142500E-7	-4.278937E-3
1.143000E-7	-4.220697E-3
1.143500E-7	-4.196715E-3
1.144000E-7	-4.193289E-3
1.144500E-7	-4.193289E-3
1.145000E-7	-4.213845E-3
1.145500E-7	-4.268659E-3
1.146000E-7	-4.326899E-3
1.146500E-7	-4.371436E-3
1.147000E-7	-4.398843E-3
1.147500E-7	-4.426250E-3
1.148000E-7	-4.436528E-3
1.148500E-7	-4.412546E-3
1.149000E-7	-4.371436E-3
1.149500E-7	-4.316622E-3
1.150000E-7	-4.244678E-3
1.150500E-7	-4.162456E-3
1.151000E-7	-4.073383E-3
1.151500E-7	-3.987736E-3
1.152000E-7	-3.919218E-3
1.152500E-7	-3.888385E-3
1.153000E-7	-3.871256E-3
1.153500E-7	-3.871256E-3
1.154000E-7	-3.905515E-3
1.154500E-7	-3.960329E-3
1.155000E-7	-4.004866E-3
1.155500E-7	-4.049402E-3
1.156000E-7	-4.097365E-3
1.156500E-7	-4.121346E-3
1.157000E-7	-4.135049E-3
1.157500E-7	-4.148753E-3
1.158000E-7	-4.145327E-3
1.158500E-7	-4.124772E-3
1.159000E-7	-4.111068E-3
1.159500E-7	-4.104216E-3
1.160000E-7	-4.107642E-3
1.160500E-7	-4.131623E-3
1.161000E-7	-4.169308E-3
1.161500E-7	-4.203567E-3
1.162000E-7	-4.241252E-3
1.162500E-7	-4.299492E-3
1.163000E-7	-4.347455E-3
1.163500E-7	-4.381713E-3
1.164000E-7	-4.412546E-3
1.164500E-7	-4.426250E-3
1.165000E-7	-4.402269E-3
1.165500E-7	-4.361158E-3
1.166000E-7	-4.313196E-3
1.166500E-7	-4.248104E-3
1.167000E-7	-4.172734E-3
1.167500E-7	-4.121346E-3
1.168000E-7	-4.100790E-3
1.168500E-7	-4.100790E-3
1.169000E-7	-4.093939E-3
1.169500E-7	-4.087087E-3
1.170000E-7	-4.104216E-3
1.170500E-7	-4.141901E-3
1.171000E-7	-4.165882E-3
1.171500E-7	-4.183012E-3
1.172000E-7	-4.210419E-3
1.172500E-7	-4.217271E-3
1.173000E-7	-4.189864E-3
1.173500E-7	-4.176160E-3
1.174000E-7	-4.176160E-3
1.174500E-7	-4.155605E-3
1.175000E-7	-4.124772E-3
1.175500E-7	-4.117920E-3
1.176000E-7	-4.117920E-3
1.176500E-7	-4.111068E-3
1.177000E-7	-4.117920E-3
1.177500E-7	-4.124772E-3
1.178000E-7	-4.128198E-3
1.178500E-7	-4.141901E-3
1.179000E-7	-4.152179E-3
1.179500E-7	-4.159031E-3
1.180000E-7	-4.176160E-3
1.180500E-7	-4.200141E-3
1.181000E-7	-4.196715E-3
1.181500E-7	-4.159031E-3
1.182000E-7	-4.131623E-3
1.182500E-7	-4.104216E-3
1.183000E-7	-4.039124E-3
1.183500E-7	-3.953477E-3
1.184000E-7	-3.891811E-3
1.184500E-7	-3.843849E-3
1.185000E-7	-3.778757E-3
1.185500E-7	-3.727368E-3
1.186000E-7	-3.717091E-3
1.186500E-7	-3.713665E-3
1.187000E-7	-3.730794E-3
1.187500E-7	-3.799312E-3
1.188000E-7	-3.891811E-3
1.188500E-7	-3.987736E-3
1.189000E-7	-4.090513E-3
1.189500E-7	-4.193289E-3
1.190000E-7	-4.278937E-3
1.190500E-7	-4.347455E-3
1.191000E-7	-4.395417E-3
1.191500E-7	-4.419398E-3
1.192000E-7	-4.436528E-3
1.192500E-7	-4.450231E-3
1.193000E-7	-4.439954E-3
1.193500E-7	-4.419398E-3
1.194000E-7	-4.402269E-3
1.194500E-7	-4.378288E-3
1.195000E-7	-4.357732E-3
1.195500E-7	-4.344029E-3
1.196000E-7	-4.333751E-3
1.196500E-7	-4.333751E-3
1.197000E-7	-4.337177E-3
1.197500E-7	-4.340603E-3
1.198000E-7	-4.361158E-3
1.198500E-7	-4.391991E-3
1.199000E-7	-4.402269E-3
1.199500E-7	-4.405695E-3
1.200000E-7	-4.419398E-3
1.200500E-7	-4.419398E-3
1.201000E-7	-4.405695E-3
1.201500E-7	-4.405695E-3
1.202000E-7	-4.405695E-3
1.202500E-7	-4.385139E-3
1.203000E-7	-4.354306E-3
1.203500E-7	-4.340603E-3
1.204000E-7	-4.340603E-3
1.204500E-7	-4.333751E-3
1.205000E-7	-4.340603E-3
1.205500E-7	-4.371436E-3
1.206000E-7	-4.405695E-3
1.206500E-7	-4.422824E-3
1.207000E-7	-4.446805E-3
1.207500E-7	-4.467361E-3
1.208000E-7	-4.467361E-3
1.208500E-7	-4.460509E-3
1.209000E-7	-4.450231E-3
1.209500E-7	-4.415972E-3
1.210000E-7	-4.350880E-3
1.210500E-7	-4.275511E-3
1.211000E-7	-4.193289E-3
1.211500E-7	-4.117920E-3
1.212000E-7	-4.066532E-3
1.212500E-7	-4.004866E-3
1.213000E-7	-3.932922E-3
1.213500E-7	-3.891811E-3
1.214000E-7	-3.891811E-3
1.214500E-7	-3.881533E-3
1.215000E-7	-3.864404E-3
1.215500E-7	-3.867830E-3
1.216000E-7	-3.874682E-3
1.216500E-7	-3.874682E-3
1.217000E-7	-3.878108E-3
1.217500E-7	-3.895237E-3
1.218000E-7	-3.912366E-3
1.218500E-7	-3.919218E-3
1.219000E-7	-3.926070E-3
1.219500E-7	-3.939774E-3
1.220000E-7	-3.974033E-3
1.220500E-7	-3.994588E-3
1.221000E-7	-3.991162E-3
1.221500E-7	-3.991162E-3
1.222000E-7	-3.998014E-3
1.222500E-7	-3.960329E-3
1.223000E-7	-3.888385E-3
1.223500E-7	-3.823293E-3
1.224000E-7	-3.778757E-3
1.224500E-7	-3.741072E-3
1.225000E-7	-3.696535E-3
1.225500E-7	-3.645147E-3
1.226000E-7	-3.607462E-3
1.226500E-7	-3.604036E-3
1.227000E-7	-3.628018E-3
1.227500E-7	-3.665702E-3
1.228000E-7	-3.727368E-3
1.228500E-7	-3.802738E-3
